,copyright,num_results,results,status
82,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-06T05:48:58.249Z', 'date_time_description': 'Sept. 13 at 9 p.m.', 'long_running_show': False, 'cross_street': 'between Wythe and Kent Avenues', 'venue_detail_url': 'http://nytimes.com/events/venues/music-hall-of-williamsburg-300.html', 'event_detail_url': 'http://nytimes.com/events/pop/lush-32794.html', 'event_id': 32794, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 36328, 'category': 'Pop', 'geocode_longitude': '-73.961711', 'festival': False, 'borough': 'Brooklyn', 'web_description': '<p>That Lush &#8212; the brilliant, unsung underdogs of the ethereal pop wave that crashed through Britain in the late 1980s and early &#8217;90s &#8212; would never get back together after the suicide of the group&#8217;s drummer, Chris Acland, in 1996 was always considered something of a certainty. Until recently, that is. Twenty years after their last studio recording and concerts, three-quarters of the London group (Miki Berenyi, Emma Anderson and Phil King) are back together in an unlikely reunion, armed with a new EP released in April, &#8220;Blind Spot,&#8221; and a legacy still holding strong after all these years. With Tamaryn.</p>', 'event_date_list': ['2016-09-13'], 'event_name': 'Lush', 'neighborhood': 'Williamsburg', 'telephone': '718-486-5400', 'postal_code': '11211', 'venue_website': 'musichallofwilliamsburg.com', 'critic_name': 'Paula Mejia', 'city': 'Brooklyn', 'free': False, 'street_address': '66 North Sixth Street', 'venue_name': 'Music Hall of Williamsburg', 'geocode_latitude': '40.71929'}",OK
83,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'festival': False, 'last_modified': '2016-09-01T07:17:27.244Z', 'recurring_start_date': '2016-08-29T04:00:00.241Z', 'web_description': '<p>(No rating, 1:30) Four short films about the writer, artist and social commentator John Berger, showing him largely at his home in Quincey, a French village. The quality of the pictures is variable (the shorts with Tilda Swinton are best) but Mr. Berger is so formidable that he makes the whole enterprise&#160;worthwhile.</p>', 'event_name': '‘The Seasons in Quincey’', 'state': 'NY', 'event_detail_url': 'http://nytimes.com/events/movies/the-seasons-in-quincey-32738.html', 'event_id': 32738, 'long_running_show': False, 'critic_name': 'Glenn Kenny', 'times_pick': False, 'free': False, 'category': 'Movies', 'last_chance': False, 'kid_friendly': False, 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'event_schedule_id': 36246, 'previews_and_openings': False}",OK
84,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-01T07:01:40.244Z', 'recurring_start_date': '2016-07-31T04:00:00.212Z', 'date_time_description': 'through Sept. 18', 'long_running_show': False, 'cross_street': 'near Ninth Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/laurie-beechman-theater-at-the-west-bank-cafe-848.html', 'event_detail_url': 'http://nytimes.com/events/theater/off-broadway/unicorn-gratitude-mystery-32361.html', 'event_id': 32361, 'previews_and_openings': False, 'times_pick': True, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 35873, 'category': 'Theater', 'subcategory': 'Off Broadway', 'geocode_longitude': '-73.992982', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Time has not tamed Karen Finley, the great disrupter of 1990s performance art. In her new triptych, &#8220;Unicorn Gratitude Mystery,&#8221; she applies her corrosive blend of humor and fury to Donald J. Trump, Hillary Clinton and a certain fantastical horned creature. The result is blunt, bold, wacky; Ms. Finley remains sui generis&#160;(1:10).</p>', 'event_name': '‘Unicorn Gratitude Mystery’', 'neighborhood': 'Clinton', 'telephone': '212-695-6909', 'postal_code': '10012', 'venue_website': 'westbankcafe.com', 'critic_name': 'Elisabeth Vincentelli', 'recur_days': ['sun'], 'city': 'New York', 'recurring_end_date': '2016-09-18T04:00:00.261Z', 'free': False, 'street_address': '407 West 42nd Street', 'venue_name': 'Laurie Beechman Theater at the West Bank Cafe', 'geocode_latitude': '40.758761'}",OK
85,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-09-01T05:22:27.244Z', 'recurring_start_date': '2016-09-07T04:00:00.25Z', 'last_chance': False, 'recurring_end_date': '2016-12-18T05:00:00.352Z', 'event_detail_url': 'http://nytimes.com/events/theater/off-broadway/next-wave-festival-32770.html', 'event_id': 32770, 'times_pick': False, 'date_time_description': 'through December 18', 'state': 'NY', 'kid_friendly': False, 'category': 'Theater', 'subcategory': 'Off Broadway', 'previews_and_openings': True, 'festival': True, 'web_description': '<p>(performances start on Wednesday) The Brooklyn Academy of Music&#8217;s annual festival of pioneering performance returns with a multinational, multi-genre roster. Productions include Isabelle Huppert&#8217;s turn as an incestuous stepmother in &#8220;Phaedra(s),&#8221; Peter Brooks&#8217;s abridged &#8220;Mahabharata,&#8221; Mikhail Baryshnikov&#8217;s reading of Nijinsky&#8217;s diaries and Ivo van Hove&#8217;s conflation of several Shakespeare history plays.</p>', 'event_name': 'Next Wave Festival', 'telephone': '718-636-4100', 'event_schedule_id': 36282, 'venue_website': 'bam.org', 'critic_name': 'Alexis Soloski', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'free': False, 'venue_name': ' Brooklyn Academy of Music, various locations', 'long_running_show': False}",OK
86,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-31T11:54:19.243Z', 'recurring_start_date': '2016-08-09T04:00:00.221Z', 'date_time_description': 'through Sept. 18', 'long_running_show': False, 'cross_street': 'Eighth Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/second-stage-theater-374.html', 'event_detail_url': 'http://nytimes.com/events/theater/off-broadway/the-layover-32546.html', 'event_id': 32546, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 35992, 'category': 'Theater', 'subcategory': 'Off Broadway', 'geocode_longitude': '-73.989647', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>This new play by Leslye Headland (&#8220;Bachelorette&#8221;) is a dark drama about infidelity and its unforeseen consequences. Despite fine performances from Annie Parisse and Adam Rothenberg as airplane seatmates who have a one-night stand, Ms. Headland&#8217;s noirish riff on &#8220;Strangers on a Train&#8221; has a glum, hollow ring (1:40).</p>', 'event_name': '‘The Layover’', 'neighborhood': 'Clinton', 'telephone': '212-246-4422', 'postal_code': '10036', 'venue_website': '2st.com', 'critic_name': 'Charles Isherwood', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-09-18T04:00:00.261Z', 'free': False, 'street_address': '305 West 43rd Street', 'venue_name': 'Second Stage Theater', 'geocode_latitude': '40.758103'}",OK
87,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-31T10:47:48.243Z', 'recurring_start_date': '2016-09-04T04:00:00.247Z', 'date_time_description': 'through October 7', 'recurring_end_date': '2016-10-07T04:00:00.28Z', 'event_detail_url': 'http://nytimes.com/events/theater/off-broadway/fiorello-32766.html', 'event_id': 32766, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'category': 'Theater', 'subcategory': 'Off Broadway', 'previews_and_openings': True, 'festival': False, 'web_description': '<p>(previews start on Sunday; opens on Sept. 9) Those who can&#8217;t score tickets to &#8220;Hamilton&#8221; (and even those who can) might content themselves with a musical tale of another New York politician. Jerry Bock and Sheldon Harnick&#8217;s tuner pays tribute to Fiorello La Guardia, the &#8220;little flower&#8221; who became one of the city&#8217;s most famed mayors. Bob Moss directs this revival.</p>', 'event_name': '‘Fiorello!’', 'telephone': '800-833-3006', 'event_schedule_id': 36286, 'venue_website': 'fiorellonyc.com', 'critic_name': 'Alexis Soloski', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'free': False, 'street_address': '136 East 13th Street', 'venue_name': 'East 13th Street Theater ', 'long_running_show': False}",OK
88,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-31T10:34:55.243Z', 'recurring_start_date': '2016-07-22T04:00:00.203Z', 'date_time_description': 'through Sept.  24', 'long_running_show': False, 'cross_street': 'between Ninth and Tenth Avenues', 'venue_detail_url': 'http://nytimes.com/events/venues/beckett-theater-at-theater-row-52.html', 'event_detail_url': 'http://nytimes.com/events/theater/off-broadway/a-day-by-the-sea-32308.html', 'event_id': 32308, 'previews_and_openings': False, 'times_pick': True, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 35765, 'category': 'Theater', 'subcategory': 'Off Broadway', 'geocode_longitude': '-73.99321', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>The Mint Theater Company makes a very likable production out of this 1953 play by N.C. Hunter about an English family negotiating postwar anxieties and personal crises. Julian Elfer does fine work as a workaholic diplomat who has neglected his personal life, and Katie Firth is equally strong as the one who got away&#160;(2:50).</p>', 'event_name': '‘A Day by the Sea’', 'neighborhood': 'Midtown West', 'telephone': '212-239-6200', 'postal_code': '10036', 'venue_website': 'minttheater.org', 'critic_name': 'Neil Genzlinger', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-09-24T04:00:00.267Z', 'free': False, 'street_address': '410 West 42nd Street', 'venue_name': 'Beckett Theater at Theater Row', 'geocode_latitude': '40.758646'}",OK
89,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-31T10:30:29.243Z', 'recurring_start_date': '2016-08-17T04:00:00.229Z', 'date_time_description': 'through Sept.  24', 'long_running_show': False, 'cross_street': 'between Second Avenue and the Bowery', 'venue_detail_url': 'http://nytimes.com/events/venues/la-mama-240.html', 'event_detail_url': 'http://nytimes.com/events/theater/off-broadway/caught-32543.html', 'event_id': 32543, 'previews_and_openings': False, 'times_pick': True, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 35991, 'category': 'Theater', 'subcategory': 'Off Broadway', 'geocode_longitude': '-73.99013', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>Christopher Chen&#8217;s intricately constructed puzzle of a play about the anatomy of truth and the provocative power of illusion is directed with exquisite precision by Lee Sunday Evans for the Play Company. As perceived realities dissolve, the one thing spectators can be sure of is that they are inside a production that is also a kind of art installation, and it is messing with them&#160;(1:30).</p>', 'event_name': '‘Caught’', 'neighborhood': 'East Village', 'telephone': '866-811-4111', 'postal_code': '10003', 'venue_website': 'playco.org', 'critic_name': 'Laura Collins-Hughes', 'recur_days': ['mon', 'tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'recurring_end_date': '2016-09-24T04:00:00.267Z', 'free': False, 'street_address': '66 East Fourth Street', 'venue_name': 'La MaMa', 'geocode_latitude': '40.726153'}",OK
90,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-31T10:26:42.243Z', 'recurring_start_date': '2015-10-05T04:00:00.277Z', 'date_time_description': 'ongoing', 'long_running_show': False, 'cross_street': 'at West 45th Street', 'venue_detail_url': 'http://nytimes.com/events/venues/marquis-theater-269.html', 'event_detail_url': 'http://nytimes.com/events/theater/broadway/on-your-feet-28115.html', 'event_id': 28115, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 31254, 'category': 'Theater', 'subcategory': 'Broadway', 'geocode_longitude': '-73.98574', 'festival': False, 'borough': 'Manhattan', 'web_description': '<p>This latest jukebox musical to plug in to Broadway&#8217;s power strip tells the story of Gloria and Emilio Estefan&#8217;s rise to pop-chart success with crowd-pleasing flair and plenty of itchy-feet-making dance music (2:20).</p>', 'event_name': '‘On Your Feet!’', 'neighborhood': 'Times Square Theatre District', 'telephone': '877-250-2929', 'postal_code': '10036', 'venue_website': 'onyourfeetmusical.com', 'critic_name': 'Charles Isherwood', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'New York', 'free': False, 'street_address': '1535 Broadway', 'venue_name': 'Marquis Theater', 'geocode_latitude': '40.75836'}",OK
91,Copyright (c) 2016 The New York Times Company.  All Rights Reserved.,2404,"{'last_modified': '2016-08-31T10:16:02.243Z', 'recurring_start_date': '2016-06-28T04:00:00.179Z', 'date_time_description': 'through Sept. 18', 'long_running_show': False, 'cross_street': 'Prospect Park, at Washington Avenue', 'venue_detail_url': 'http://nytimes.com/events/venues/brooklyn-museum-77.html', 'event_detail_url': 'http://nytimes.com/events/art/museums/brooklyn-museum-disguise-masks-and-global-african-art-32042.html', 'event_id': 32042, 'previews_and_openings': False, 'times_pick': False, 'last_chance': False, 'state': 'NY', 'kid_friendly': False, 'event_schedule_id': 35522, 'category': 'Art', 'subcategory': 'Museums', 'geocode_longitude': '-73.963287', 'festival': False, 'borough': 'Brooklyn', 'web_description': '<p>African masks had an enormous influence on the development of Modern art as luminaries like Picasso and Giacometti appropriated and interpreted their startling forms and materials. But what about modern artists of African descent? This entertaining show features pieces by 25 African artists and artists of African descent, all of whose works relate in some way to masks and masquerades while involving neon lights, video projections, found objects, photography and other devices of the global avant-garde. Distributed among those new works is an excellent selection of traditional African masks, costumes and sculptures.</p>', 'event_name': 'Brooklyn Museum: ‘Disguise: Masks and Global African Art’', 'neighborhood': 'Prospect Heights', 'telephone': '718-638-5000', 'postal_code': '11238', 'venue_website': 'brooklynmuseum.org', 'critic_name': 'Ken Johnson', 'recur_days': ['tue', 'wed', 'thu', 'fri', 'sat', 'sun'], 'city': 'Brooklyn', 'recurring_end_date': '2016-09-18T04:00:00.261Z', 'free': False, 'street_address': '200 Eastern Parkway', 'venue_name': 'Brooklyn Museum', 'geocode_latitude': '40.671647'}",OK
